,risk_probability,drawdown_risk,regime
4168,0.2954830475774807,0,Calm
4169,0.20855727879244615,0,Calm
4170,0.12978041007631608,0,Calm
4171,0.18441121272579664,0,Calm
4172,0.18416370844379767,0,Calm
4173,0.21012941240308286,0,Calm
4174,0.21679846615005127,0,Calm
4175,0.2137123212999164,0,Calm
4176,0.15073134092971874,0,Calm
4177,0.2105874397022684,0,Calm
4178,0.28149966199289667,0,Calm
4179,0.2850213126012006,0,Calm
4180,0.35035888829256856,0,Calm
4181,0.49865863265443805,0,Calm
4182,0.4716003092679831,1,Calm
4183,0.5158415553478416,0,Calm
4184,0.41609178886095727,0,Calm
4185,0.3074101141086381,1,Calm
4186,0.3809484365462046,1,Calm
4187,0.707172295437309,1,Calm
4188,0.6169930021131481,1,Calm
4189,0.657982271730839,0,Calm
4190,0.5891283255617532,0,Calm
4191,0.4581883166182486,1,Calm
4192,0.28413955453397494,1,Calm
4193,0.6466778491224531,1,Calm
4194,0.7241393543606482,1,Calm
4195,0.8993710479255689,1,Calm
4196,0.881068199587587,1,Calm
4197,0.9336346915605461,1,Calm
4198,0.8198111352783742,1,Calm
4199,0.8090867873746825,1,Calm
4200,0.6582930060599528,1,Calm
4201,0.7616592207005127,1,Calm
4202,0.7209323962314672,1,Calm
4203,0.8141160429198916,1,Calm
4204,0.8064365257991103,1,Calm
4205,0.8104800471737952,0,Calm
4206,0.7254542878374719,0,Calm
4207,0.5097661266733172,0,Calm
4208,0.4094052743192366,0,Calm
4209,0.3855833099675877,0,Calm
4210,0.4985349170027084,0,Calm
4211,0.5933091511070123,0,Calm
4212,0.5737231477889876,0,Calm
4213,0.414634486976446,0,Calm
4214,0.5369543632606271,0,Calm
4215,0.3768071143554348,0,Calm
4216,0.3192274767060364,0,Calm
4217,0.22502529218025574,0,Calm
4218,0.19268884532025873,0,Calm
4219,0.1285162531251232,0,Calm
4220,0.15127035979423922,0,Calm
4221,0.13205749874944425,0,Calm
4222,0.10482523343508171,0,Calm
4223,0.14352614933553168,0,Calm
4224,0.3200424662005129,0,Calm
4225,0.24418594893217313,0,Calm
4226,0.2159725603556052,0,Calm
4227,0.2259338809226683,0,Calm
4228,0.16432972617661287,0,Calm
4229,0.141133324260716,0,Calm
4230,0.12716043451263373,0,Calm
4231,0.17591855450255656,0,Calm
4232,0.20509448622750795,0,Calm
4233,0.22117008603400895,0,Calm
4234,0.16505492790187817,1,Calm
4235,0.6927334961036253,0,Calm
4236,0.6199579444051075,1,Calm
4237,0.8650516012320608,1,Calm
4238,0.9331690483677467,1,Calm
4239,0.9150886980105531,1,Calm
4240,0.8602767987153027,1,Calm
4241,0.8887256478048979,0,Calm
4242,0.715821807768386,0,Calm
4243,0.5640494291273889,0,Calm
4244,0.7621104938275028,0,Calm
4245,0.6147485892888164,0,Calm
4246,0.8116615138829911,0,Calm
4247,0.9408249308294058,0,Calm
4248,0.9222339474107942,0,Calm
4249,0.933085385776809,0,Calm
4250,0.9738947312638779,1,Calm
4251,0.9793130565581554,0,Calm
4252,0.956378573829004,0,Calm
4253,0.969120801806041,0,Calm
4254,0.9437449437575921,0,Calm
4255,0.776909642341168,0,Calm
4256,0.6655394378881384,0,Calm
4257,0.6988575005439569,0,Calm
4258,0.7637930643066662,0,Calm
4259,0.8097111859783512,0,Calm
4260,0.8328025805228956,0,Calm
4261,0.8191894989694627,1,Calm
4262,0.9279464372427076,1,Calm
4263,0.9216403648482846,1,Calm
4264,0.9221325660840479,1,Calm
4265,0.9373515488596985,0,Calm
4266,0.903832744059351,0,Calm
4267,0.7618271054659089,1,Calm
4268,0.8496422125821229,1,Calm
4269,0.8016105592957954,1,Calm
4270,0.9226769411088228,1,Calm
4271,0.9625861266442172,1,Calm
4272,0.9716183466074474,1,Calm
4273,0.9811914384431313,1,Calm
4274,0.9780608761670003,1,Calm
4275,0.9601662964335814,1,Calm
4276,0.9438543139734695,1,Calm
4277,0.9258907502152047,1,Calm
4278,0.9737044137525998,1,Crisis
4279,0.8382134262083224,1,Calm
4280,0.6957995877508856,1,Calm
4281,0.6199264754301529,1,Calm
4282,0.9571120754752572,1,Volatile
4283,0.9188016580408386,1,Calm
4284,0.9679142945818724,1,Calm
4285,0.9687093202223807,1,Calm
4286,0.9661645350904573,1,Calm
4287,0.9669160042124765,1,Calm
4288,0.9978233608674754,1,Volatile
4289,0.9897755905043717,1,Calm
4290,0.9855869400318589,1,Calm
4291,0.9911731929833093,1,Calm
4292,0.9988172018565267,1,Volatile
4293,0.9873629575176572,1,Calm
4294,0.9912707912085865,1,Calm
4295,0.999651706332161,1,Volatile
4296,0.9995999338422016,1,Crisis
4297,0.9981669633261204,1,Crisis
4298,0.9779318313578915,1,Calm
4299,0.9957018944708179,1,Volatile
4300,0.9879308466509432,1,Crisis
4301,0.9669913761764094,1,Calm
4302,0.9853113706562368,1,Calm
4303,0.9995302806579855,1,Volatile
4304,0.9968729839498286,1,Calm
4305,0.9996170362691112,1,Crisis
4306,0.9968976828249108,1,Calm
4307,0.9994059996986963,1,Volatile
4308,0.998032156291283,1,Volatile
4309,0.9966229802076264,1,Crisis
4310,0.9976481080833043,1,Crisis
4311,0.9957067041310427,1,Crisis
4312,0.9009245757846461,1,Calm
4313,0.8619604661304607,1,Calm
4314,0.8981769699651643,1,Calm
4315,0.9701318965396666,1,Calm
4316,0.9670987851821968,1,Calm
4317,0.9658729241195905,1,Calm
4318,0.9524588569224857,1,Calm
4319,0.9343206241367233,1,Calm
4320,0.9087287893548874,1,Calm
4321,0.979768319062334,1,Calm
4322,0.9787848260323546,1,Calm
4323,0.9315853835826048,1,Calm
4324,0.9795871723795048,1,Calm
4325,0.9761774404999312,1,Calm
4326,0.9414750462432407,1,Calm
4327,0.9401596188382676,1,Calm
4328,0.9852790901066155,1,Calm
4329,0.9693179025696654,1,Calm
4330,0.8929052029263603,1,Calm
4331,0.9480882314233284,1,Calm
4332,0.9323207957828396,1,Calm
4333,0.8200193542831224,1,Calm
4334,0.7762712924924569,1,Calm
4335,0.9214083104311707,1,Calm
4336,0.9950806045359318,1,Volatile
4337,0.9708235952959532,1,Calm
4338,0.9995065621433135,1,Volatile
4339,0.9966208017393954,1,Calm
4340,0.998672122292363,1,Crisis
4341,0.9995141458898139,1,Volatile
4342,0.9996390339356508,1,Crisis
4343,0.9983999557511312,1,Crisis
4344,0.9975795722387203,1,Crisis
4345,0.9999017386123303,1,Volatile
4346,0.9996174290438536,1,Volatile
4347,0.9999588150485931,1,Volatile
4348,0.9999686172887083,1,Crisis
4349,0.9999951572850013,1,Volatile
4350,0.9999804817997094,1,Crisis
4351,0.9999564819775258,1,Crisis
4352,0.999807254237365,1,Volatile
4353,0.9997162310290608,1,Crisis
4354,0.9999456980610713,1,Volatile
4355,0.9999522750183358,1,Volatile
4356,0.9999810253894446,1,Crisis
4357,0.9999603952008741,1,Crisis
4358,0.9999768739982563,1,Volatile
4359,0.9998543462503355,1,Crisis
4360,0.9994843358093844,1,Crisis
4361,0.9974803923957181,1,Crisis
4362,0.9989221933333886,1,Volatile
4363,0.9989364497348706,1,Volatile
4364,0.9982402542820817,1,Crisis
4365,0.9989879559779214,1,Volatile
4366,0.999685283117457,1,Crisis
4367,0.9984419988286235,1,Crisis
4368,0.9929319884480601,1,Calm
4369,0.9998187700444622,1,Volatile
4370,0.9999499485005809,1,Volatile
4371,0.9999957354367175,1,Volatile
4372,0.9999976076019786,1,Volatile
4373,0.9999935320887052,1,Crisis
4374,0.9999913796046467,1,Volatile
4375,0.9999740949825388,1,Crisis
4376,0.9997464357591878,1,Crisis
4377,0.9996308559484393,1,Crisis
4378,0.9997152143815851,1,Crisis
4379,0.9975522783995946,1,Crisis
4380,0.9967028972999751,1,Volatile
4381,0.9993944376149969,1,Volatile
4382,0.9995184235152337,1,Crisis
4383,0.9997201645326331,1,Volatile
4384,0.9998904437090405,1,Crisis
4385,0.9998471904601087,1,Crisis
4386,0.9995731744497829,1,Crisis
4387,0.9992484856627714,1,Crisis
4388,0.9988665896363556,1,Crisis
4389,0.9992277828421181,1,Volatile
4390,0.9993243009777648,1,Crisis
4391,0.9981254396917757,1,Crisis
4392,0.999134610088188,1,Crisis
4393,0.9981842897975958,1,Crisis
4394,0.9936170305780155,1,Crisis
4395,0.9824940323764011,1,Crisis
4396,0.9589100433944241,1,Crisis
4397,0.9309067030036917,1,Crisis
4398,0.8966652277439,1,Calm
4399,0.9355999582591337,1,Crisis
4400,0.9865401339406192,1,Volatile
4401,0.9768950828682216,1,Crisis
4402,0.9758518554145054,1,Crisis
4403,0.9288205697022192,1,Crisis
4404,0.7232387174834154,1,Calm
4405,0.7067221553262923,1,Calm
4406,0.9641982054197148,1,Crisis
4407,0.8745090537328696,1,Calm
4408,0.9334100849660634,1,Calm
4409,0.9108553716114934,1,Calm
4410,0.8897675535338262,1,Calm
4411,0.9790250492933047,1,Crisis
4412,0.878384829410785,1,Calm
4413,0.9488587474800522,1,Crisis
4414,0.6515083359620089,1,Calm
4415,0.44775855018480126,1,Calm
4416,0.7731410705712932,1,Calm
4417,0.7436413513012513,1,Calm
4418,0.9256653457440058,1,Calm
4419,0.9973391292083623,1,Volatile
4420,0.9869943368481835,1,Calm
4421,0.9613856424152682,1,Calm
4422,0.9898292233071654,1,Crisis
4423,0.9984403261782421,1,Volatile
4424,0.9978122388177009,1,Crisis
4425,0.9982083640926017,1,Volatile
4426,0.9988951667505109,1,Crisis
4427,0.9993324327901332,1,Crisis
4428,0.9898744088443558,1,Calm
4429,0.9981644934783718,1,Crisis
4430,0.9955997827046533,1,Crisis
4431,0.9869379344885129,1,Crisis
4432,0.9833650650614966,1,Crisis
4433,0.9497749630894061,1,Crisis
4434,0.997522228456181,1,Volatile
4435,0.9990210487970992,1,Crisis
4436,0.999440772185444,1,Volatile
4437,0.9997857323711768,1,Volatile
4438,0.9998611043115077,1,Crisis
4439,0.9990674011769087,1,Volatile
4440,0.9996825254399234,1,Volatile
4441,0.999636028077566,1,Volatile
4442,0.999724411100039,1,Volatile
4443,0.999715015184907,1,Volatile
4444,0.999672653891068,1,Crisis
4445,0.998961863849287,1,Crisis
4446,0.9994186798833732,1,Volatile
4447,0.9994141404087199,1,Volatile
4448,0.9988790637586451,1,Crisis
4449,0.9978723981222216,1,Crisis
4450,0.9989121049873684,1,Crisis
4451,0.9977503349124488,1,Volatile
4452,0.9989774930887663,1,Volatile
4453,0.999716229615815,1,Volatile
4454,0.9997947478871262,1,Volatile
4455,0.999844193639873,1,Crisis
4456,0.9996093032384655,1,Crisis
4457,0.9995717445243999,1,Volatile
4458,0.9991871480863072,1,Crisis
4459,0.9982815199938967,1,Crisis
4460,0.9976716509605876,1,Volatile
4461,0.9994632937647716,1,Volatile
4462,0.9971344186080927,1,Crisis
4463,0.9983694230571865,1,Crisis
4464,0.9981544653666935,1,Crisis
4465,0.9974317897614609,1,Volatile
4466,0.996838561295545,1,Crisis
4467,0.9967311545603945,1,Crisis
4468,0.9976892703125076,1,Volatile
4469,0.998682872211443,1,Crisis
4470,0.9995545934546979,1,Volatile
4471,0.9996360890298462,1,Volatile
4472,0.9996703230360375,1,Crisis
4473,0.9992563358180384,1,Crisis
4474,0.9987499601820351,1,Crisis
4475,0.9987932828466034,1,Volatile
4476,0.99673592397032,1,Crisis
4477,0.9949446979223501,1,Crisis
4478,0.996606358236989,1,Volatile
4479,0.9969464221582819,1,Crisis
4480,0.9933851626761249,1,Volatile
4481,0.9995671079925775,1,Crisis
4482,0.9995279363307197,1,Crisis
4483,0.9992311730235456,1,Volatile
4484,0.9992317693246852,1,Crisis
4485,0.9984420630902875,1,Crisis
4486,0.9981190292475428,1,Crisis
4487,0.9988857191315389,1,Volatile
4488,0.9989891028676321,1,Crisis
4489,0.9987705273346839,1,Crisis
4490,0.9889166674870729,1,Calm
4491,0.9872913961530441,1,Calm
4492,0.9983324241072856,1,Volatile
4493,0.9992444843561462,1,Volatile
4494,0.9998623018253093,1,Crisis
4495,0.9996854998090636,1,Crisis
4496,0.9964297391019129,1,Crisis
4497,0.9874614880002927,1,Crisis
4498,0.9658019555276166,1,Crisis
4499,0.9713141457010006,1,Crisis
4500,0.9951780551045741,1,Volatile
4501,0.9963837149985934,1,Volatile
4502,0.9987436474869192,1,Volatile
4503,0.9992587042420641,1,Crisis
4504,0.9982355333671588,1,Crisis
4505,0.9968515701463998,1,Volatile
4506,0.9952056095819071,1,Crisis
4507,0.9926651641056773,1,Crisis
4508,0.9952377452043462,1,Volatile
4509,0.9910995805125049,1,Crisis
4510,0.9851276897764483,1,Crisis
4511,0.9902986721940705,1,Crisis
4512,0.9801531154964557,1,Crisis
4513,0.971719355379316,1,Volatile
4514,0.985075435599022,1,Crisis
4515,0.9829535783727322,1,Crisis
4516,0.9722745939030986,1,Crisis
4517,0.9639003003853536,1,Crisis
4518,0.9300483267448086,1,Crisis
4519,0.9666195040846538,1,Crisis
4520,0.6798612789135628,1,Calm
4521,0.9698319955066975,1,Volatile
4522,0.9899410040684362,1,Crisis
4523,0.9859902324508638,1,Crisis
4524,0.9788105055070204,1,Crisis
4525,0.9680036077472117,1,Crisis
4526,0.9396519161787377,1,Crisis
4527,0.8740622219352605,1,Crisis
4528,0.6195662131649322,1,Calm
4529,0.8440607650556877,1,Calm
4530,0.9510063040286144,1,Crisis
4531,0.9217897305169132,1,Crisis
4532,0.9186594033025445,1,Crisis
4533,0.7521129287123189,1,Calm
4534,0.6201947705344835,1,Calm
4535,0.9222806527769545,1,Crisis
4536,0.8660997899273434,1,Calm
4537,0.9494395116277896,1,Calm
4538,0.9156431121540058,1,Calm
4539,0.9719449260375111,1,Crisis
4540,0.9070471962684867,1,Calm
4541,0.7711748614758562,1,Calm
4542,0.8410977111160572,1,Calm
4543,0.8259354532106329,1,Calm
4544,0.9930144417526581,1,Volatile
4545,0.9694367437836664,1,Calm
4546,0.9944964314754065,1,Crisis
4547,0.9620043599748065,1,Calm
4548,0.9918784943373126,1,Crisis
4549,0.8839594595825132,1,Calm
4550,0.8675122884490782,1,Calm
4551,0.9712770402379468,1,Crisis
4552,0.919134424931693,1,Crisis
4553,0.6397210349573731,1,Calm
4554,0.7990539602039596,1,Calm
4555,0.9346574230184632,1,Crisis
4556,0.978450564015716,1,Volatile
4557,0.995047543090648,1,Volatile
4558,0.9964472168146858,1,Crisis
4559,0.9887341471730179,1,Crisis
4560,0.992369522905946,1,Crisis
4561,0.9771409586672289,1,Crisis
4562,0.963228127895523,1,Volatile
4563,0.9605120984566513,1,Crisis
4564,0.954580553735669,1,Crisis
4565,0.9719535711618873,1,Volatile
4566,0.9881122246526796,1,Crisis
4567,0.9728792906647724,1,Crisis
4568,0.9799873705016466,1,Crisis
4569,0.9891557967236162,1,Crisis
4570,0.9654583081148024,1,Crisis
4571,0.9604610953875253,1,Crisis
4572,0.9400056971485431,1,Crisis
4573,0.6989880680946159,1,Calm
4574,0.675268151301653,1,Calm
4575,0.8155998260935358,1,Calm
4576,0.7312812253025179,1,Calm
4577,0.7566972786811361,1,Calm
4578,0.7820298713174437,1,Calm
4579,0.7363951549301756,1,Calm
4580,0.5815311586454264,1,Calm
4581,0.5731479577256036,1,Calm
4582,0.46138349507890003,1,Calm
4583,0.44004848961112897,1,Calm
4584,0.3542821206988802,1,Calm
4585,0.40727455135101687,1,Calm
4586,0.3783775357276868,1,Calm
4587,0.40044229388392416,1,Calm
4588,0.7303332325725679,1,Calm
4589,0.768136851553732,1,Calm
4590,0.9007510719957591,1,Crisis
4591,0.5267951696124961,1,Calm
4592,0.4681081926371736,1,Calm
4593,0.48994307141465954,1,Calm
4594,0.5315826594531382,1,Calm
4595,0.7986965971666224,1,Calm
4596,0.9630236718457131,1,Crisis
4597,0.8023590723792824,1,Calm
4598,0.7579266536967972,1,Calm
4599,0.6500123389288109,1,Calm
4600,0.5367424930036458,1,Calm
4601,0.7342603525143564,1,Calm
4602,0.7118414941811112,1,Calm
4603,0.7415035040693088,1,Calm
4604,0.7182568963760614,1,Calm
4605,0.6175267288230124,1,Calm
4606,0.619034827499582,1,Calm
4607,0.6477815597322168,1,Calm
4608,0.6478148511499411,1,Calm
4609,0.8208286036658267,1,Calm
4610,0.7488408240304546,1,Calm
4611,0.6499147340593286,1,Calm
4612,0.6509016039614628,1,Calm
4613,0.5534334196096357,1,Calm
4614,0.365379877926849,1,Calm
4615,0.3239494167272086,1,Calm
4616,0.3829110570078587,1,Calm
4617,0.3578008768382396,1,Calm
4618,0.3311289586009846,1,Calm
4619,0.37167306352321466,1,Calm
4620,0.5070514600525927,1,Calm
4621,0.3957776975928051,1,Calm
4622,0.3549322437613703,1,Calm
4623,0.27563503476022566,1,Calm
4624,0.22814269382607275,1,Calm
4625,0.27168947393621484,1,Calm
4626,0.4257128282246459,1,Calm
4627,0.583181216813346,1,Calm
4628,0.45750586182288683,1,Calm
4629,0.670061742201372,1,Calm
4630,0.6871214595829832,1,Calm
4631,0.5049728535421741,1,Calm
4632,0.4529550574778748,1,Calm
4633,0.40678819779741804,1,Calm
4634,0.23760899671049385,1,Calm
4635,0.1544545240793061,1,Calm
4636,0.24668670395038098,1,Calm
4637,0.3625943630781333,1,Calm
4638,0.43393508430551647,1,Calm
4639,0.5311400339807509,1,Calm
4640,0.4823732269451309,1,Calm
4641,0.37043021944668164,1,Calm
4642,0.2302423637163809,1,Calm
4643,0.21922253562185864,1,Calm
4644,0.17348478301292922,1,Calm
4645,0.17047825414906106,1,Calm
4646,0.1862646931586648,1,Calm
4647,0.32024623299942745,1,Calm
4648,0.3084591307047657,1,Calm
4649,0.2588028142088749,1,Calm
4650,0.268502330469539,1,Calm
4651,0.25541126305950024,1,Calm
4652,0.2894452855889548,1,Calm
4653,0.23461415388347667,1,Calm
4654,0.20885680394515524,1,Calm
4655,0.2611503233924283,1,Calm
4656,0.5249002090035114,1,Calm
4657,0.44246690334069944,1,Calm
4658,0.6205165250396072,1,Calm
4659,0.5717217808948502,1,Calm
4660,0.5899373314402994,1,Calm
4661,0.5263893403032809,1,Calm
4662,0.45707991439214096,1,Calm
4663,0.41193649928461695,1,Calm
4664,0.45726384645756796,1,Calm
4665,0.5752890179175999,1,Calm
4666,0.5968710070086352,1,Calm
4667,0.6820422225118582,1,Calm
4668,0.6726528753469746,1,Calm
4669,0.6801807051852234,1,Calm
4670,0.5840793470561448,1,Calm
4671,0.45938835237749864,1,Calm
4672,0.5803463789538221,1,Calm
4673,0.47799028127638526,1,Calm
4674,0.5080138520565928,1,Calm
4675,0.4207241408391429,1,Calm
4676,0.41975902496486156,1,Calm
4677,0.2996261771517773,1,Calm
4678,0.3315428422254381,1,Calm
4679,0.4179680207047679,1,Calm
4680,0.659996978171701,1,Calm
4681,0.7094546552853899,1,Calm
4682,0.6820228768276778,1,Calm
4683,0.6484067123168245,1,Calm
4684,0.6680766662525256,1,Calm
4685,0.5161161880237402,1,Calm
4686,0.3789043278987063,1,Calm
4687,0.5729798773843401,1,Calm
4688,0.6344352764597235,1,Calm
4689,0.5890149016792319,1,Calm
4690,0.7300785176562724,1,Calm
4691,0.9123948741760933,1,Calm
4692,0.8337286705348168,1,Calm
4693,0.8042276861307603,1,Calm
4694,0.9028474167081684,1,Calm
4695,0.7894202712729692,1,Calm
4696,0.6008865615126109,1,Calm
4697,0.605427585973373,1,Calm
4698,0.6409733394047681,1,Calm
4699,0.686944402978624,1,Calm
4700,0.6442427052881834,1,Calm
4701,0.7115651363150148,1,Calm
4702,0.63667263857667,1,Calm
4703,0.5695330513658219,1,Calm
4704,0.37193271369162,1,Calm
4705,0.41946062903218656,1,Calm
4706,0.45005400294963643,1,Calm
4707,0.5846629129691907,1,Calm
4708,0.5906449250866739,1,Calm
4709,0.6436402514906804,1,Calm
4710,0.8188300626384133,1,Calm
4711,0.7819852979331919,1,Calm
4712,0.8651461288887383,1,Calm
4713,0.91363195295627,1,Calm
4714,0.8549606844575064,1,Calm
4715,0.8967641197054793,1,Calm
4716,0.9191031636075319,1,Calm
4717,0.8916449920295457,1,Calm
4718,0.8551786375741997,1,Calm
4719,0.8319691588667267,1,Calm
4720,0.6423553309235764,1,Calm
4721,0.8228662646170997,1,Crisis
4722,0.2754514738002821,1,Calm
4723,0.36424071161110144,1,Calm
4724,0.3967660397418752,1,Calm
4725,0.49451203429485974,1,Calm
4726,0.7671209687729807,1,Calm
4727,0.7598668242057333,1,Calm
4728,0.761184699428544,1,Calm
4729,0.7001724671587171,1,Calm
4730,0.6195349600392625,1,Calm
4731,0.4758602844185608,1,Calm
4732,0.5381953977564126,1,Calm
4733,0.43948191345337384,1,Calm
4734,0.672698218106646,1,Calm
4735,0.5145937472005291,1,Calm
4736,0.4049421706754139,1,Calm
4737,0.4164279797280876,1,Calm
4738,0.47240025277258535,1,Calm
4739,0.47542718043365734,1,Calm
4740,0.46086320544217574,1,Calm
4741,0.2999896426699432,1,Calm
4742,0.3505693640673749,1,Calm
4743,0.3713441724978117,1,Calm
4744,0.4240164370374034,1,Calm
4745,0.39370480302485394,1,Calm
4746,0.34914224847967557,1,Calm
4747,0.19563798022538564,1,Calm
4748,0.15902806953716866,0,Calm
4749,0.054725062039720995,0,Calm
4750,0.06779120254459571,0,Calm
4751,0.0814381553576907,0,Calm
4752,0.0797796285919506,0,Calm
4753,0.07326885585159855,1,Calm
4754,0.36284098812715143,0,Calm
4755,0.319604214611917,0,Calm
4756,0.30198458774787235,0,Calm
4757,0.2953717472703371,0,Calm
4758,0.33631345136980173,0,Calm
4759,0.20521290234052897,0,Calm
4760,0.3290242826282063,0,Calm
